"ASVs","domain","phyla","class","order","family","genus","specie"
"918a8d5269fc521992bc6bac537a203f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"d1ac20a4d3c8caa773611bb84d95df06","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","Karlodinium_veneficum"
"fb9be37513cc08cfd45106ebf78c61cb","Eukaryota","Retaria","Acantharia","Chaunocanthida","Chaunocanthida","Chaunocanthida","Acanthocyrta_haeckeli"
"848d3778683de7007a727200d6f0ab05","Eukaryota","MAST-9","MAST-9A","MAST-9A","MAST-9A","MAST-9A","uncultured_eukaryote"
"59aa2521467c1a4adc9c9a17b088bd14","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","marine_metagenome"
"f14dedd7a663b9ef811b1efd4b758676","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"4ebdf46bde652737db3c5ca7c17e2cc2","Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","",""
"7b011bf3108e625d4020c25dbfaedbba","Eukaryota","Chlorophyta","Prasinophytae","Pseudoscourfieldiales","Pseudoscourfieldiales","Prasinoderma","uncultured_eukaryote"
"7bb4adf74be84502be6c0ee114f2c6c8","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Prostomatea","Cryptocaryon","Cyclotrichium_cyclokaryon"
"af8ea149e7a1b3e80c9ee49b2e9e77fb","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_marine"
"7352d72c50debace19cbf103104747f0","Eukaryota","Dinoflagellata","Dinoflagellata","Noctilucales","Noctilucales","Abedinium","uncultured_eukaryote"
"fe01d843b2ac80c2157f2a3c3cf45ce0","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"e7431cc647419981fe8f98944746607f","Eukaryota","Picozoa","Picozoa","Picozoa","Picozoa","Picozoa","uncultured_marine"
"3d1d33e8769af54f9a972c7b2d17ce4b","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"4f02800755278dc26e0977ea3ffcce8a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_eukaryote"
"033877857a4088fcaa287c864401de9a","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"68a1a00cbc86235dc282b06114e4ed8d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"18afb1ea4f18218591a975dc2da11315","Eukaryota","Labyrinthulomycetes","uncultured","uncultured","uncultured","uncultured","Oblongichytrium_sp."
"a003a8699bc8399303debc519d70f428","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"6b14db714b73b72cf4c6a582910689d2","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Prymnesium",""
"b1bb02855c16cada44d1666a93c5689a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"1f8e319182b0497f69665b422520826e","Eukaryota","Ochrophyta","","","","",""
"f871fbef2b3f57781ca90c4823fe4060","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"3448527d23172f2652a556807b01476f","Eukaryota","","","","","",""
"8b80ac3e8a7193cc79c704c4db28860f","Eukaryota","Retaria","Acantharia","Acantharea_Group_I","Acantharea_Group_I","Acantharea_Group_I",""
"b428318d12ba62a62d530832570f9963","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"98a833d3280f0d5e0d3b0c1513cb5780","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"eed3a66c89f7fe127902d6e3b34588b5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"6ac297bf5b62a53dea4d420a73de998a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"50ca767f74e23cecf3759d38711bae13","Eukaryota","Dinoflagellata","","","","",""
"9133995ffb69794628857d0c06d7b590","Eukaryota","Protalveolata","Protalveolata","Protalveolata","Protalveolata","Oxyrrhis","uncultured_marine"
"9fb57e168069576e5c05cdf8d4bd678a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_eukaryote"
"8cf08243851fc4539cee0c5eb7cafc36","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","Rhizosphaera","Styptosphaera_sp."
"2308b414b62ab4191d3737034e307b8e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"da262ed475b506ac5159ff9f0b14051f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e7b3ec1495d1e756fa698714c9cee605","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","OLI51059","uncultured_eukaryote"
"ac7e6e693d2c0378ae06a8fb2104db22","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"08c829aab2c8d3561fbea46a5593a392","Eukaryota","Picozoa","Picozoa","Picozoa","Picozoa","Picozoa","uncultured_eukaryote"
"ffe086a3f09f7f0a86fd295a05fda9a7","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured","uncultured_marine"
"160d950daead0c2ed8d2b47914efe9fb","Eukaryota","Diatomea","Coscinodiscophytina","Fragilariales","Fragilariales","Fragilaria","uncultured_marine"
"175c25e5bc29860f5ae64c2a90bdce86","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","Chaetoceros_sp."
"9a61c1396952e67d04fbe561cfebeb16","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"e8a60b4b69754a5ec967ffee4e5549cd","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"74de5978f69ed51ec4889de543ce7aee","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","Cladococcus","uncultured_Rhizaria"
"cffe408fcbb7ab1bccd64a05af77ab3e","Eukaryota","Arthropoda","Maxillopoda","Calanoida","Calanoida","Calanoida",""
"e713c007b0b7b5b4e029259421d8301e","Eukaryota","Labyrinthulomycetes","uncultured","uncultured","uncultured","uncultured","uncultured_stramenopile"
"50be7818c6f3a50fbabf03cc73967a58","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"8acbb9924fafece549f0c41a5b390d73","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"7d285486c6225f7545f9bb5cc24c49d4","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_eukaryote"
"c8343c506dfe1303c3bb5ce5d631c6d8","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured","uncultured_stramenopile"
"02e02ea6a65ce554570657db402aa9ee","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III",""
"f850f3a16a00059d56736feba2eaf361","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"10be68640136df70aee1172949ddba00","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"a978f395e0c0a96a2a9443d7ed8ba694","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"131667fedfc5703717aa0cd0f8debd0c","Eukaryota","","","","","",""
"32f84d5d4c681c5558effa0595e6b72c","Eukaryota","Retaria","Acantharia","Chaunocanthida","Chaunocanthida","Amphiacon","Acanthometron_sp."
"9621a3052e36dd25c062ce6ab5b1e2b0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"1a2ea495f7f46c563a4fa043f75f90ee","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"873aa38cabf95979ddf55b4024a5662a","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Marine_Choanoflagellates_1","uncultured_eukaryote"
"f721092fe891ab5f11fb0bab6805243b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e01b6a9401bb4cd7d88d0248ac1a405b","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"2762624766819f9efce3dfa1063bc1ee","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"3d37f169407ee389e2cb459d0bae7de0","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Chrysoculter","uncultured_eukaryote"
"99b5f77d2e5c8087a0b0187e8c7e790a","Eukaryota","Protalveolata","Protalveolata","Protalveolata","Protalveolata","Oxyrrhis","uncultured_marine"
"b579e7a8e1b291144308caf41b8ed88f","Eukaryota","Cercozoa","Thecofilosea","Ebriacea","Ebriacea","Ebria",""
"f76579aa8374ed8ae4e1e76538cafb13","Eukaryota","Cercozoa","Cercozoa","Cercozoa","Cercozoa","Cercozoa","Porospathis_holostoma"
"79ad76b6e8de8fd6f2c509918f54fc58","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"5efb25c8e5b5ac58de99e80d47da3d01","Eukaryota","","","","","",""
"5249533d9848c7d769b4406381d09ce1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"aa45ca66efb38b66a5ec1bd3b699f0e2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"1fb526a50ce58c84dfa348600980d3a2","Eukaryota","Retaria","Acantharia","Arthracanthida","Arthracanthida","uncultured","uncultured_eukaryote"
"fd1dbb6f11daf53a443facbfa876d643","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_marine"
"45868bfefeed68b12218ea2deaa89619","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Stephanoecidae","Diaphanoeca","Crinolina_isefiordensis"
"836b56562c8425b36dcdbcd9b0d53c60","Eukaryota","Protalveolata","Incertae_Sedis","Ellobiopsidae","Ellobiopsidae","Ellobiopsis","uncultured_eukaryote"
"7d800b46d83725317f8100087b80b3fa","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"bfc351afa7f9d4a8f459192f8f3477f2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Syndinium","uncultured_Syndiniales"
"d351a8a679027862aeaa93f821a3725e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"7ba588da0e50346ffff2067942a37be7","Eukaryota","MAST-2","MAST-2","MAST-2","MAST-2","MAST-2","uncultured_eukaryote"
"689a3bbc94e78b7e934c142f7d30a476","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_Syndiniales"
"d25c2f86edc11f2f8fb757724ebdf864","Eukaryota","Ochrophyta","Chrysophyceae","","","",""
"88b8925477e9ebbd390d7896b837cc6e","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","",""
"77f75981c4eaa91ff7a3e04b4aa67a7a","Eukaryota","Chlorophyta","Prasinophytae","Pseudoscourfieldiales","Pseudoscourfieldiales","Prasinoderma","prasinophyte_sp."
"ec761aa57971cc695b8893f18615371a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","eukaryote_clone"
"2c6516c89973b87f1d36be6a9fc83cc2","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","",""
"4b581d1c6fe5508bafa83f23154cf8dd","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"472fbd542e84b9439116fad447dc9d77","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"5d3d9c82b085a043f81d0953b95c36ee","Eukaryota","Dinoflagellata","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Blastodinium",""
"48f9b644c0f9977365e62c37453684d7","Eukaryota","","","","","",""
"ab2ad05bc39bfa001c20e4cea95b3462","Eukaryota","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonadales","Aureococcus","Aureococcus_anophagefferens"
"207f7f55c73015fce8d43efd1c254f51","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"d533e1d2da7f49594f5aae3d3e76f9fe","Eukaryota","Picozoa","Picomonadida","Picomonadidae","Picomonadidae","Picomonas","uncultured_biliphyte"
"2ae101e3ad8956f8efc9604f9d0498a5","Eukaryota","Apusomonadidae","Apusomonadidae","Apusomonadidae","Apusomonadidae","Amastigomonas","uncultured_Apusomonadidae"
"e8cb21fd1d31be50db5b70be1a91c2a0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_eukaryote"
"0bd2e329c6b4d5d9a3be413092d0fc9f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"6aa839295b5132f60977860f3324f65d","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"dd1f9e4f75c1448d932d9736575524e8","Eukaryota","Retaria","RAD_B","RAD_B","RAD_B","RAD_B",""
"c483879a69df9cf2bfed463049776bc9","Eukaryota","Holozoa","Choanoflagellida","","","",""
"7e01a16551a50eef66a108c00bbc8bf6","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"be4e98a2c8a8017d948f191086a25a14","Eukaryota","Chlorophyta","Mamiellophyceae","DSGM-81","DSGM-81","DSGM-81","uncultured_eukaryote"
"715baf5fba9abad518f75536e4398a2c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_marine"
"ceaf316470e183545e591b5a7ca8f9ea","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Gonyaulax","Gonyaulax_fragilis"
"040198d7de4e484aeb15b975a664632b","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"8435de7d40f81637d894399e67b0ba75","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"cff05c01cf202d2ff24f81875ce9c671","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"9bfd5e953dd7f69ef6e36a0eca4c59d0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"d3a45b46ffcf3c034541bf4440df6a34","Eukaryota","MAST-4","MAST-4","MAST-4","MAST-4","MAST-4","uncultured_stramenopile"
"3e3811ab31fb7f6f9849fa860b3d958e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"71a3633515a32870b5e4052297ef8315","Eukaryota","Holozoa","Choanoflagellida","Codosigidae","Codosigidae","Lagenoeca",""
"22e2ff99166cf7b29a85da6ee5f2510b","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured","uncultured_stramenopile"
"086291a95a062acaff2c60187e406ae9","Eukaryota","","","","","",""
"47cdd620d117d3d8b8ef2d9efcde53e8","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured",""
"51bb875e2b454b02293c0e47fc5a1843","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"3bafb5e0a951cce31e0bb95c76c20cca","Eukaryota","Ochrophyta","MOCH-2","MOCH-2","MOCH-2","MOCH-2","uncultured_eukaryote"
"97cea159a1f95d61de065aacc64d1f68","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Incertae_Sedis","Cochlodinium","Margalefidinium_polykrikoides"
"203f72827fb752695212bb6bddc8186b","Eukaryota","Chlorophyta","Ulvophyceae","Ulvophyceae","Ulvophyceae","Ulvophyceae","marine_metagenome"
"0deeb73fec91ea9f20b7fa785ac09f06","Eukaryota","T58","T58","T58","T58","T58","uncultured_marine"
"90ce7598f7d9bd80e085264cf2f8961c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"17e28bb1db2f2e219a32e9ecb56fe18b","Eukaryota","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_marine"
"708849fe45ff4348de038c0ab457dfd5","Eukaryota","Retaria","Polycystinea","Collodaria","Collodaria","",""
"9693da41e2e547ac7cbcfe52e1ca3318","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"8368d6c6667bd3abde9ff87a868c4b16","Eukaryota","Cercozoa","uncultured","uncultured","uncultured","uncultured","uncultured_marine"
"e0406d3a7c07d475f4c63a28c052a6c3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"2c42f17c02a74a191117bf94d3f51a92","Eukaryota","","","","","",""
"8e1706fb7b388839e72349e4e527d9af","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"51f7925df3218af3f834f9f737fd1eed","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured",""
"7288747af45ccc31c35bb8902c7b98ff","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"de53269fead66b3917031a0bfc191a08","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"3962b7ff210b628121a6d78b65e6c6c0","Eukaryota","MAST-8","MAST-8D","MAST-8D","MAST-8D","MAST-8D",""
"aa1fd3dcbe3b4e94039efb920d03e206","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","",""
"c4626636fa62ac04bac764089ca77563","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Pseudocollinia",""
"98fc89972252ab97d31e2f440c6c904e","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_ciliate"
"0109f9fa333c30f07372af675fa6efec","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"a04c3b305dc5f11e2dcd7769f1ededa1","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"3a3e7d7f8852c505791fba8b37df4008","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_Syndiniales"
"e4dd25d1d60422421c25b18406290199","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"cc981dad1f25556bc47c24f1a985b747","Eukaryota","Dinoflagellata","Dinophyceae","Dinophyceae","Dinophyceae","Dinophyceae","uncultured_marine"
"ce5c70d5aa4cc551cacb747c0d8ac385","Eukaryota","Dinoflagellata","","","","",""
"62ae38170c0ddc60986a4749bfdd7261","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"fa02877e8352a3ec9ebe45e5ac68a26d","Eukaryota","Tunicata","Thaliacea","Salpida","Salpida","Salpida","Salpidae_gen."
"d69384e30fb15297ac90af637cabcf3a","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas",""
"cc436f1b11196ed4bc969585ca5478e8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"cc459f3196e95c7f44567bf087abebca","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"caeca915d99dcf22501ff49d247dbfff","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"f0fbb61418dc0caae0cdf5016adf8533","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_ciliate"
"fa9c47c650be93d93b3a2c2d4d3ff6fb","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Paragymnodinium","uncultured_eukaryote"
"ce4a4569daa3520352c8e26daf4d56b8","Eukaryota","","","","","",""
"016a6a857175305a850a41d78788d612","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_Syndiniales"
"40f94a6926ad693436d38bced56dca8b","Eukaryota","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","AA5F1",""
"61975afe7da0c647640653f620237f6f","Eukaryota","Cercozoa","Thecofilosea","","","",""
"b09e833eb8636ffcda42d0b10c6524f9","Eukaryota","","","","","",""
"446377e30d8a4fec04824231a59ba204","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"f3728b397b153c8fd36a974913e0266d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"6a653c65f86793155383e1680e30febc","Eukaryota","Apusomonadidae","Apusomonadidae","Apusomonadidae","Apusomonadidae","Amastigomonas","uncultured_Apusomonadidae"
"174f6012933e5678885e8e2ec3058ad8","Eukaryota","Protalveolata","Perkinsidae","Perkinsidae","Perkinsidae","Perkinsus","Gadus_morhua"
"ca8172fd496e9ffdeec9b7d699feadc8","Eukaryota","Dinoflagellata","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Blastodinium",""
"811f8b16709b01a06afc27a35e989bd5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"36965446623294c9711085c5a8ecf3cd","Eukaryota","","","","","",""
"994bb0a5f355bc4b28ccc7378d839c54","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"c67106cc94e50976790505c03b49e0c5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","phytoplankton_environmental"
